date,commodity,close,daily_return,return_5d,return_21d,volatility_5d_ann,volatility_21d_ann,sma_21,bollinger_z,rsi_14,macd,macd_signal,momentum_10d,term_spread
2024-03-14,Copper,3.2974,-0.0128,-0.0379,-0.0017,0.1509,0.3124,3.412,-0.4932,38.8067,-0.0054,0.0158,-0.0527,-3.7149
2024-03-15,Copper,3.3032,0.0018,-0.0143,-0.0091,0.0917,0.3107,3.4106,-0.4194,27.4693,-0.011,0.0104,-0.042,-6.0356
2024-03-18,Copper,3.3066,0.001,-0.0108,-0.0246,0.0959,0.3046,3.4067,-0.3622,6.5512,-0.0149,0.0053,-0.0385,-7.4557
2024-03-19,Copper,3.3889,0.0246,0.0144,0.0075,0.2148,0.3162,3.4079,0.4537,29.9034,-0.0113,0.002,-0.018,2.7592
2024-03-20,Copper,3.5074,0.0344,0.0489,0.0209,0.305,0.3303,3.4113,1.6019,53.1257,0.0011,0.0018,0.0256,-5.84
2024-03-21,Copper,3.5609,0.0151,0.0769,0.0794,0.2296,0.2913,3.4243,2.0323,62.6172,0.0151,0.0045,0.0398,4.1186
2024-03-22,Copper,3.4813,-0.0226,0.0525,0.0376,0.3528,0.2994,3.4304,1.2667,54.0895,0.0196,0.0075,0.039,6.7194
2024-03-25,Copper,3.4833,0.0006,0.0521,0.0144,0.3536,0.2884,3.4328,1.2618,53.1773,0.023,0.0106,0.0421,2.1936
2024-03-26,Copper,3.5564,0.0208,0.0482,0.0062,0.3449,0.2796,3.4338,1.8842,62.4023,0.0312,0.0147,0.0646,1.0986
2024-03-27,Copper,3.5881,0.0089,0.0227,-0.0179,0.2688,0.2556,3.4307,2.078,64.1545,0.0399,0.0198,0.0743,-6.2343
2024-03-28,Copper,3.6145,0.0073,0.0149,0.0224,0.2548,0.2286,3.4345,2.1856,74.9056,0.0483,0.0255,0.0962,-4.8085
2024-03-29,Copper,3.5939,-0.0057,0.0318,0.032,0.1576,0.2222,3.4399,1.926,73.1784,0.0527,0.0309,0.088,-1.0509
2024-04-01,Copper,3.621,0.0075,0.0388,0.049,0.149,0.2194,3.4482,2.0462,74.7179,0.0577,0.0363,0.0951,-2.134
2024-04-02,Copper,3.6881,0.0184,0.0364,0.07,0.1362,0.2254,3.46,2.4081,77.4657,0.0663,0.0423,0.0883,-0.4529
2024-04-03,Copper,3.7845,0.0258,0.0533,0.0922,0.1908,0.2385,3.4759,2.8722,85.4255,0.08,0.0498,0.079,4.9868
2024-04-04,Copper,3.8256,0.0108,0.0568,0.1121,0.1885,0.2342,3.4952,2.8991,86.1372,0.0931,0.0585,0.0743,-4.4517
2024-04-05,Copper,3.7604,-0.0172,0.0453,0.0935,0.2586,0.2467,3.5112,2.345,78.9192,0.0971,0.0662,0.0802,-3.446
2024-04-08,Copper,3.802,0.011,0.0488,0.1264,0.2585,0.2281,3.5327,2.455,77.7658,0.1024,0.0734,0.0915,-4.0818
2024-04-09,Copper,3.933,0.0339,0.0643,0.1627,0.3094,0.2452,3.5608,2.9869,78.1333,0.1159,0.0819,0.1059,-0.6183
2024-04-10,Copper,3.9667,0.0085,0.047,0.1718,0.2874,0.2433,3.5906,2.9231,77.5455,0.1278,0.0911,0.1055,3.7835
2024-04-11,Copper,3.9069,-0.0152,0.021,0.1568,0.3348,0.2551,3.6176,2.4498,79.6875,0.1309,0.0991,0.0809,-6.0469
2024-04-12,Copper,3.9381,0.008,0.0462,0.1776,0.276,0.2442,3.6481,2.4688,80.4826,0.1344,0.1061,0.0958,-5.2918
2024-04-15,Copper,3.9692,0.0079,0.043,0.1837,0.2756,0.243,3.6798,2.4822,79.3182,0.138,0.1125,0.0962,-3.7667
2024-04-16,Copper,3.9023,-0.017,-0.0078,0.1656,0.2108,0.2578,3.7082,2.0493,71.2527,0.1339,0.1168,0.0581,2.596
2024-04-17,Copper,3.9026,0.0001,-0.0163,0.1411,0.1931,0.2517,3.7327,1.962,70.2005,0.1293,0.1193,0.0312,-3.5647
2024-04-18,Copper,3.9301,0.007,0.0059,0.1138,0.1696,0.2308,3.7528,1.9914,73.3472,0.1263,0.1207,0.0273,-2.6092
2024-04-19,Copper,3.8646,-0.0168,-0.0188,0.0818,0.1963,0.2402,3.7673,1.6253,66.0601,0.1173,0.12,0.0277,-1.804
2024-04-22,Copper,3.7548,-0.0288,-0.0555,0.0756,0.2293,0.2496,3.7803,1.0893,54.163,0.1002,0.1161,-0.0124,1.7781
2024-04-23,Copper,3.6965,-0.0156,-0.0542,0.0594,0.2273,0.2583,3.7904,0.7967,44.2333,0.081,0.109,-0.0601,-3.8346
2024-04-24,Copper,3.7294,0.0089,-0.0454,0.0475,0.2601,0.251,3.7987,0.9184,43.6275,0.0677,0.1008,-0.0598,-1.369
2024-04-25,Copper,3.7375,0.0022,-0.0502,0.0408,0.2429,0.2499,3.8058,0.9271,48.3589,0.0571,0.092,-0.0434,-5.3551
2024-04-26,Copper,3.7669,0.0078,-0.0256,0.0413,0.2619,0.25,3.8131,1.0275,47.4398,0.0505,0.0837,-0.0435,3.3891
2024-04-29,Copper,3.6531,-0.0307,-0.0275,0.0163,0.2726,0.2735,3.8159,0.4908,29.0588,0.0356,0.0741,-0.0796,1.763
2024-04-30,Copper,3.6601,0.0019,-0.0099,0.0107,0.2596,0.2725,3.8177,0.5008,26.1066,0.0242,0.0641,-0.0621,-0.5212
2024-05-01,Copper,3.5563,-0.0288,-0.0475,-0.0364,0.2956,0.2823,3.8115,0.0056,24.4312,0.0067,0.0526,-0.0887,-0.7048
2024-05-02,Copper,3.6778,0.0336,-0.0161,-0.0286,0.4282,0.293,3.8064,0.5498,33.2259,0.0025,0.0426,-0.0642,-1.4807
2024-05-03,Copper,3.6663,-0.0031,-0.0271,-0.0425,0.4173,0.2896,3.7988,0.4764,29.9749,-0.0016,0.0338,-0.0513,-0.2743
2024-05-06,Copper,3.825,0.0424,0.046,0.017,0.4589,0.322,3.8019,1.1807,45.4428,0.0078,0.0286,0.0187,-3.9985
2024-05-07,Copper,3.8476,0.0059,0.05,0.0119,0.4558,0.3205,3.804,1.2449,46.8405,0.0168,0.0262,0.0409,-11.7415
2024-05-08,Copper,3.801,-0.0122,0.0665,-0.0341,0.375,0.2992,3.7978,0.996,42.7431,0.0201,0.025,0.0192,-8.8244
2024-05-09,Copper,3.7796,-0.0056,0.0273,-0.0483,0.3434,0.2971,3.7888,0.8685,44.9728,0.0206,0.0241,0.0113,-0.4156
2024-05-10,Copper,3.7958,0.0043,0.0347,-0.0288,0.3356,0.2941,3.7836,0.9176,52.7268,0.0221,0.0237,0.0077,-2.4508
2024-05-13,Copper,3.814,0.0048,-0.0029,-0.032,0.1266,0.2931,3.7776,0.9753,58.2549,0.0245,0.0239,0.044,1.3207
2024-05-14,Copper,3.7977,-0.0043,-0.0131,-0.0442,0.1139,0.2912,3.7695,0.8684,54.913,0.0248,0.0241,0.0376,6.5557
2024-05-15,Copper,3.7105,-0.0232,-0.0241,-0.0504,0.1801,0.296,3.7603,0.4212,48.2563,0.0178,0.0228,0.0434,-8.4695
2024-05-16,Copper,3.7124,0.0005,-0.0179,-0.05,0.1836,0.296,3.7513,0.4083,46.3506,0.0123,0.0207,0.0094,7.417
2024-05-17,Copper,3.7115,-0.0002,-0.0225,-0.0572,0.1739,0.2942,3.7409,0.3845,54.6071,0.0077,0.0181,0.0123,-3.9524
2024-05-20,Copper,3.6168,-0.0258,-0.0531,-0.0663,0.2043,0.3012,3.7291,-0.1206,46.9993,-0.0035,0.0138,-0.0544,3.9637
2024-05-21,Copper,3.5428,-0.0207,-0.0695,-0.0581,0.2054,0.2937,3.719,-0.526,49.0241,-0.0182,0.0074,-0.0792,6.2784
2024-05-22,Copper,3.5384,-0.0012,-0.0475,-0.0437,0.2018,0.2899,3.7115,-0.5619,37.8698,-0.0298,-0.0,-0.0691,1.8474
2024-05-23,Copper,3.5993,0.0171,-0.0309,-0.0355,0.2746,0.2952,3.7053,-0.2465,44.6314,-0.0337,-0.0068,-0.0477,8.299
2024-05-24,Copper,3.5637,-0.0099,-0.0406,-0.0476,0.2699,0.2962,3.697,-0.4267,23.9169,-0.0392,-0.0133,-0.0611,0.372
2024-05-27,Copper,3.5885,0.0069,-0.0079,-0.0485,0.232,0.2958,3.6885,-0.3009,24.2497,-0.0411,-0.0188,-0.0591,3.9777
2024-05-28,Copper,3.5872,-0.0004,0.0125,-0.0182,0.1605,0.2772,3.6853,-0.3184,26.6492,-0.0422,-0.0235,-0.0554,3.3967
2024-05-29,Copper,3.5378,-0.0139,-0.0002,-0.034,0.1993,0.2806,3.6795,-0.5926,25.1132,-0.0466,-0.0281,-0.0465,5.297
2024-05-30,Copper,3.4917,-0.0131,-0.0304,-0.0183,0.1436,0.2664,3.6764,-0.8478,20.5158,-0.0531,-0.0331,-0.0594,2.0377
2024-05-31,Copper,3.5347,0.0122,-0.0082,-0.0397,0.186,0.2406,3.6696,-0.6275,24.1628,-0.0542,-0.0373,-0.0476,-1.4436
2024-06-03,Copper,3.5016,-0.0094,-0.0245,-0.046,0.1744,0.242,3.6618,-0.8197,23.4344,-0.0571,-0.0413,-0.0319,0.1873
2024-06-04,Copper,3.5503,0.0138,-0.0103,-0.0745,0.2205,0.1904,3.6487,-0.5708,34.5605,-0.0548,-0.044,0.0021,-4.3077
2024-06-05,Copper,3.4914,-0.0167,-0.0132,-0.0971,0.2309,0.1924,3.6317,-0.9224,30.8093,-0.0571,-0.0466,-0.0133,-2.7645
2024-06-06,Copper,3.4631,-0.0081,-0.0082,-0.0931,0.2191,0.1909,3.6157,-1.1089,29.4098,-0.0605,-0.0494,-0.0378,-12.5681
2024-06-07,Copper,3.48,0.0049,-0.0156,-0.0826,0.1945,0.1935,3.6014,-1.0444,36.9813,-0.0611,-0.0517,-0.0235,1.9323
2024-06-10,Copper,3.5456,0.0187,0.0125,-0.0682,0.2352,0.2072,3.5895,-0.7006,50.2708,-0.0557,-0.0525,-0.012,6.9438
2024-06-11,Copper,3.4997,-0.013,-0.0144,-0.086,0.231,0.2077,3.5745,-1.0243,46.5354,-0.0544,-0.0529,-0.0244,-4.1089
2024-06-12,Copper,3.4025,-0.0282,-0.0258,-0.1099,0.2827,0.2238,3.5557,-1.6616,33.4566,-0.0606,-0.0544,-0.0382,5.0591
2024-06-13,Copper,3.3473,-0.0164,-0.034,-0.103,0.294,0.218,3.5384,-2.0286,32.3893,-0.0692,-0.0574,-0.0414,-3.7604
2024-06-14,Copper,3.2776,-0.021,-0.0599,-0.1246,0.2866,0.224,3.5177,-2.4003,26.422,-0.0806,-0.062,-0.0727,1.8751
2024-06-17,Copper,3.1973,-0.0248,-0.1034,-0.1491,0.0973,0.2321,3.4932,-2.7085,23.5947,-0.0951,-0.0686,-0.0869,-6.6303
2024-06-18,Copper,3.21,0.004,-0.0864,-0.1193,0.201,0.2247,3.4738,-2.4751,26.6391,-0.1043,-0.0758,-0.0959,-4.0068
2024-06-19,Copper,3.2184,0.0026,-0.0556,-0.096,0.2143,0.2195,3.4584,-2.3153,29.4171,-0.1097,-0.0826,-0.0782,3.2591
2024-06-20,Copper,3.1786,-0.0124,-0.0517,-0.1072,0.2101,0.2208,3.4413,-2.3971,23.0513,-0.1158,-0.0892,-0.0822,-4.5859
2024-06-21,Copper,3.1609,-0.0056,-0.0363,-0.1299,0.188,0.2055,3.4204,-2.3463,23.6014,-0.1208,-0.0955,-0.0917,0.1578
2024-06-24,Copper,3.1989,0.012,0.0005,-0.108,0.1488,0.2143,3.403,-2.0566,22.3133,-0.1202,-0.1005,-0.0978,-1.3054
2024-06-25,Copper,3.201,0.0007,-0.0028,-0.1143,0.1452,0.2109,3.3846,-1.9519,24.8702,-0.1182,-0.104,-0.0854,-4.3822
2024-06-26,Copper,3.2277,0.0083,0.0029,-0.1056,0.1581,0.2156,3.3674,-1.7577,29.5731,-0.1132,-0.1058,-0.0514,3.7815
2024-06-27,Copper,3.2399,0.0038,0.0191,-0.088,0.1079,0.2152,3.3532,-1.6392,28.9939,-0.107,-0.1061,-0.0321,-1.0635
2024-06-28,Copper,3.2236,-0.005,0.0196,-0.0799,0.1049,0.2128,3.3405,-1.6418,19.1689,-0.1022,-0.1053,-0.0165,-3.1154
2024-07-01,Copper,3.21,-0.0042,0.0035,-0.0964,0.0886,0.2046,3.325,-1.6317,20.4327,-0.0984,-0.1039,0.004,2.6892
2024-07-02,Copper,3.301,0.028,0.0308,-0.059,0.2128,0.2326,3.3155,-1.2106,39.508,-0.087,-0.1005,0.0283,-1.3999
2024-07-03,Copper,3.2913,-0.0029,0.0195,-0.0757,0.2205,0.2246,3.3031,-1.2101,43.6102,-0.0779,-0.096,0.0227,0.7047
2024-07-04,Copper,3.3607,0.0209,0.0366,-0.0382,0.2511,0.2344,3.2969,-0.8949,59.4885,-0.0643,-0.0897,0.0573,8.6234
2024-07-05,Copper,3.4334,0.0214,0.0631,-0.0086,0.239,0.2464,3.2955,-0.5708,77.4343,-0.0471,-0.0811,0.0862,-1.7533
2024-07-08,Copper,3.4528,0.0056,0.0729,-0.0078,0.2027,0.2466,3.2942,-0.4652,77.7803,-0.0316,-0.0712,0.0794,-4.169
2024-07-09,Copper,3.505,0.015,0.06,-0.0115,0.1665,0.2434,3.2923,-0.2183,79.8045,-0.0149,-0.06,0.095,-5.0791
2024-07-10,Copper,3.481,-0.0069,0.056,-0.0054,0.1894,0.2403,3.2914,-0.298,82.5161,-0.0035,-0.0487,0.0785,-2.7471
2024-07-11,Copper,3.3452,-0.0398,-0.0046,-0.017,0.3841,0.2599,3.2886,-0.8795,65.8035,-0.0055,-0.04,0.0325,-1.2471
2024-07-12,Copper,3.3578,0.0038,-0.0223,0.0031,0.337,0.254,3.2891,-0.7967,64.246,-0.0059,-0.0332,0.0416,-6.3966
2024-07-15,Copper,3.2897,-0.0205,-0.0484,0.0037,0.3388,0.2534,3.2897,-1.0846,57.1108,-0.0116,-0.0289,0.0248,-0.4079
2024-07-16,Copper,3.3257,0.0109,-0.0525,0.0394,0.3206,0.2389,3.2958,-0.8917,57.7409,-0.0131,-0.0257,0.0075,-11.5301
2024-07-17,Copper,3.357,0.0094,-0.0363,0.0448,0.3514,0.2402,3.3028,-0.7158,58.9787,-0.0116,-0.0229,0.02,2.2037
2024-07-18,Copper,3.3718,0.0044,0.0079,0.0466,0.2019,0.2403,3.3101,-0.6187,61.3895,-0.0091,-0.0201,0.0033,-11.5269
2024-07-19,Copper,3.3645,-0.0022,0.002,0.0568,0.2023,0.235,3.319,-0.632,61.9898,-0.0076,-0.0176,-0.0201,-5.7351
2024-07-22,Copper,3.4311,0.0196,0.0421,0.082,0.128,0.2399,3.3319,-0.2775,60.4936,-0.001,-0.0143,-0.0063,-0.8896
2024-07-23,Copper,3.391,-0.0118,0.0194,0.0583,0.1876,0.2439,3.341,-0.4582,57.6657,0.0009,-0.0113,-0.0325,-4.9699
2024-07-24,Copper,3.4183,0.008,0.0181,0.0657,0.1853,0.2445,3.3514,-0.2949,54.7353,0.0046,-0.0081,-0.018,-2.9684
2024-07-25,Copper,3.4168,-0.0004,0.0133,0.0569,0.1872,0.244,3.3604,-0.285,48.4544,0.0073,-0.005,0.0214,-2.6037
2024-07-26,Copper,3.42,0.0009,0.0164,0.0541,0.1835,0.2441,3.3689,-0.25,46.851,0.0096,-0.0021,0.0185,-6.7834
2024-07-29,Copper,3.3681,-0.0153,-0.0185,0.0438,0.1524,0.2506,3.3758,-0.5088,36.8492,0.0072,-0.0002,0.0238,-3.3865
2024-07-30,Copper,3.2943,-0.0222,-0.0289,0.0259,0.1981,0.2636,3.3798,-0.8709,33.6314,-0.0007,-0.0003,-0.0094,3.9799
2024-07-31,Copper,3.2739,-0.0062,-0.0432,-0.0082,0.1571,0.246,3.3785,-0.9488,42.1631,-0.0085,-0.002,-0.0248,7.197
2024-08-01,Copper,3.2338,-0.0123,-0.055,-0.0176,0.1398,0.2493,3.3758,-1.1381,37.1476,-0.0177,-0.0051,-0.0409,-1.7026
2024-08-02,Copper,3.1693,-0.0201,-0.0761,-0.0586,0.101,0.2448,3.3667,-1.4654,37.4269,-0.0299,-0.0101,-0.058,2.5527
2024-08-05,Copper,3.1246,-0.0142,-0.075,-0.0942,0.1012,0.2311,3.352,-1.6759,29.3744,-0.0426,-0.0166,-0.0893,-0.3822
2024-08-06,Copper,3.1232,-0.0004,-0.0533,-0.1003,0.1202,0.2287,3.3363,-1.6448,24.4537,-0.0523,-0.0237,-0.079,9.3354
2024-08-07,Copper,3.0378,-0.0277,-0.0748,-0.1431,0.1603,0.23,3.314,-2.0748,18.3832,-0.066,-0.0322,-0.1113,-2.7521
2024-08-08,Copper,3.0954,0.0188,-0.0437,-0.1174,0.2913,0.2465,3.2957,-1.7192,26.7416,-0.0714,-0.04,-0.0941,-4.6761
2024-08-09,Copper,3.103,0.0025,-0.0211,-0.0752,0.2795,0.214,3.2841,-1.6542,18.4216,-0.0743,-0.0469,-0.0927,-2.3986
2024-08-12,Copper,3.0309,-0.0235,-0.0304,-0.1024,0.3069,0.2229,3.2686,-2.0255,17.3527,-0.0814,-0.0538,-0.1001,6.7893
2024-08-13,Copper,3.0138,-0.0057,-0.0357,-0.0876,0.3031,0.2156,3.2554,-2.0647,12.6362,-0.0874,-0.0605,-0.0851,5.2925
2024-08-14,Copper,3.0352,0.0071,-0.0009,-0.0914,0.2502,0.2126,3.2416,-1.8884,16.0014,-0.0894,-0.0663,-0.0729,-5.906
2024-08-15,Copper,3.0867,0.0168,-0.0028,-0.0839,0.241,0.2201,3.2287,-1.5276,22.6579,-0.0859,-0.0702,-0.0455,6.3609
2024-08-16,Copper,3.164,0.0247,0.0195,-0.0636,0.3026,0.2402,3.2188,-1.0203,33.9266,-0.0759,-0.0713,-0.0017,-1.3668
2024-08-19,Copper,3.2524,0.0276,0.0705,-0.0339,0.2161,0.2626,3.2135,-0.4515,46.7744,-0.0602,-0.0691,0.0409,-7.6141
2024-08-20,Copper,3.2528,0.0001,0.0763,-0.0534,0.1844,0.2512,3.205,-0.4244,48.3241,-0.0472,-0.0647,0.0415,2.3197
2024-08-21,Copper,3.3592,0.0322,0.1014,-0.0094,0.1997,0.2758,3.2035,0.2832,59.0112,-0.028,-0.0574,0.1058,2.5246
2024-08-22,Copper,3.3084,-0.0152,0.0694,-0.0327,0.3251,0.2786,3.1983,-0.0201,60.1965,-0.0167,-0.0493,0.0688,1.2865
2024-08-23,Copper,3.32,0.0035,0.0481,-0.0287,0.3152,0.2791,3.1937,0.0887,65.0539,-0.0067,-0.0407,0.0699,-8.4292
2024-08-26,Copper,3.2668,-0.0162,0.0044,-0.0458,0.3112,0.2835,3.1864,-0.2541,60.2454,-0.003,-0.0332,0.0778,-8.3142
2024-08-27,Copper,3.3614,0.0285,0.0328,-0.002,0.3672,0.2983,3.186,0.4329,72.7887,0.0074,-0.0251,0.1153,-1.8623
2024-08-28,Copper,3.4449,0.0245,0.0252,0.0447,0.3363,0.2986,3.1932,1.0543,73.7464,0.0222,-0.0156,0.135,-11.3254
2024-08-29,Copper,3.4413,-0.001,0.0394,0.0499,0.295,0.2974,3.2012,1.0444,73.1111,0.0332,-0.0059,0.1149,-15.1037
2024-08-30,Copper,3.3985,-0.0125,0.0234,0.0497,0.3298,0.2975,3.209,0.7672,76.16,0.0381,0.0029,0.0741,-6.2019
2024-09-02,Copper,3.4984,0.029,0.0685,0.0988,0.3049,0.2993,3.2247,1.5122,80.8505,0.0494,0.0122,0.0756,7.2331
2024-09-03,Copper,3.5299,0.009,0.0489,0.122,0.2751,0.2915,3.244,1.7191,81.0937,0.0602,0.0218,0.0852,-4.3961
2024-09-04,Copper,3.4646,-0.0187,0.0057,0.1037,0.2991,0.303,3.2603,1.2416,73.3473,0.0628,0.03,0.0314,-1.7492
2024-09-05,Copper,3.4867,0.0064,0.0131,0.1378,0.3003,0.2788,3.2816,1.4285,71.3964,0.0659,0.0372,0.0539,-1.2221
2024-09-06,Copper,3.5048,0.0052,0.0308,0.1242,0.2687,0.2752,3.3011,1.562,68.4557,0.069,0.0435,0.0557,-8.1396
2024-09-09,Copper,3.4851,-0.0056,-0.0038,0.1161,0.1819,0.2779,3.3193,1.3896,66.5197,0.0691,0.0486,0.0668,0.6497
2024-09-10,Copper,3.5844,0.0281,0.0153,0.1677,0.2738,0.2673,3.3457,2.0273,66.1782,0.0762,0.0542,0.0663,-5.479
2024-09-11,Copper,3.7206,0.0373,0.0713,0.2107,0.2821,0.2807,3.3793,2.7617,76.3757,0.0919,0.0617,0.08,-0.7282
2024-09-12,Copper,3.7405,0.0053,0.0703,0.2089,0.2839,0.281,3.4129,2.6774,76.624,0.1047,0.0703,0.0869,5.2051
2024-09-13,Copper,3.7601,0.0052,0.0703,0.1973,0.2839,0.2803,3.445,2.5993,82.6213,0.1151,0.0792,0.1064,-0.8956
2024-09-16,Copper,3.7804,0.0054,0.0813,0.178,0.2436,0.2749,3.4743,2.5319,80.7275,0.1235,0.0881,0.0806,9.1474
2024-09-17,Copper,3.7914,0.0029,0.0561,0.1533,0.2319,0.2665,3.5,2.4289,78.4343,0.1296,0.0964,0.0741,0.8244
2024-09-18,Copper,3.8952,0.027,0.0459,0.1802,0.1592,0.2736,3.5306,2.7625,81.9873,0.1412,0.1054,0.1243,6.5661
2024-09-19,Copper,3.7741,-0.0316,0.0089,0.1165,0.3345,0.2928,3.5504,2.034,73.8385,0.139,0.1121,0.0824,0.148
2024-09-20,Copper,3.7899,0.0042,0.0079,0.1359,0.3339,0.2829,3.5733,2.0077,70.712,0.1369,0.117,0.0813,0.0279
2024-09-23,Copper,3.704,-0.0229,-0.0204,0.1094,0.3719,0.3007,3.5916,1.5323,61.4827,0.1269,0.119,0.0628,-5.203
2024-09-24,Copper,3.7183,0.0039,-0.0195,0.1295,0.3731,0.2906,3.6131,1.5392,67.9395,0.1187,0.119,0.0374,5.0231
2024-09-25,Copper,3.6029,-0.0315,-0.078,0.0694,0.2897,0.3064,3.6246,0.9682,57.2589,0.1018,0.1155,-0.0316,-1.7998
2024-09-26,Copper,3.609,0.0017,-0.0447,0.0465,0.2697,0.2965,3.6324,0.9657,56.6083,0.0878,0.11,-0.0352,-5.2055
2024-09-27,Copper,3.5599,-0.0137,-0.0626,0.0339,0.2435,0.3014,3.638,0.7159,54.5732,0.072,0.1024,-0.0532,-1.0784
2024-09-30,Copper,3.6024,0.0119,-0.0278,0.0583,0.2733,0.2989,3.6477,0.8869,51.1827,0.0621,0.0943,-0.0471,-9.4597
2024-10-01,Copper,3.621,0.0052,-0.0265,0.0344,0.2762,0.2836,3.6536,0.9473,42.2599,0.0552,0.0865,-0.0449,-0.0551
2024-10-02,Copper,3.6524,0.0086,0.0136,0.0341,0.1578,0.2835,3.6594,1.0657,43.2738,0.0516,0.0795,-0.0623,-3.4859
2024-10-03,Copper,3.7317,0.0215,0.0334,0.0743,0.205,0.2814,3.6721,1.3847,48.0129,0.0546,0.0746,-0.0112,0.1206
2024-10-04,Copper,3.7646,0.0088,0.0559,0.0767,0.0989,0.2818,3.6854,1.4877,48.9136,0.0589,0.0714,-0.0067,-7.4932
2024-10-07,Copper,3.8727,0.0283,0.0724,0.0998,0.1576,0.2945,3.7029,1.8806,54.9315,0.0702,0.0712,0.0455,-0.2997
2024-10-08,Copper,3.8138,-0.0153,0.0519,0.0901,0.2646,0.3006,3.7185,1.5661,44.778,0.0736,0.0717,0.0257,-12.3132
2024-10-09,Copper,3.7894,-0.0064,0.0368,0.0556,0.2911,0.2898,3.7283,1.4127,51.1206,0.0735,0.072,0.0518,1.8008
2024-10-10,Copper,3.8095,0.0053,0.0206,0.0236,0.2629,0.2614,3.7325,1.4416,51.4265,0.0741,0.0725,0.0556,2.9387
2024-10-11,Copper,3.8591,0.0129,0.0248,0.0312,0.2692,0.2642,3.7382,1.5796,61.9179,0.0778,0.0735,0.084,-0.83
2024-10-14,Copper,3.813,-0.012,-0.0155,0.014,0.1891,0.2679,3.7407,1.3478,56.9377,0.076,0.074,0.0585,-9.3673
2024-10-15,Copper,3.7411,-0.019,-0.0192,-0.0104,0.2053,0.2757,3.7388,1.0331,60.8138,0.0681,0.0728,0.0332,0.0234
2024-10-16,Copper,3.6921,-0.0132,-0.026,-0.0265,0.216,0.2788,3.7341,0.8176,56.0933,0.0572,0.0697,0.0109,-4.9403
2024-10-17,Copper,3.66,-0.0087,-0.04,-0.0623,0.195,0.26,3.7229,0.6759,57.5274,0.0454,0.0648,-0.0192,-2.8321
2024-10-18,Copper,3.7635,0.0279,-0.0251,-0.0028,0.2979,0.2591,3.7224,1.0469,61.0966,0.0439,0.0607,-0.0003,-3.2138
2024-10-21,Copper,3.7298,-0.009,-0.0221,-0.016,0.2942,0.2604,3.7195,0.8926,57.3414,0.0396,0.0564,-0.0369,-1.111
2024-10-22,Copper,3.7451,0.0041,0.0011,0.011,0.2662,0.2479,3.7215,0.9254,56.394,0.0369,0.0525,-0.018,-5.6731
2024-10-23,Copper,3.7982,0.0141,0.0283,0.0213,0.2496,0.2522,3.7253,1.0949,54.7588,0.0387,0.0498,0.0023,-3.508
2024-10-24,Copper,3.7359,-0.0165,0.0205,0.0362,0.2821,0.2324,3.7316,0.8347,48.0291,0.0347,0.0468,-0.0193,-3.0781
2024-10-25,Copper,3.8197,0.0222,0.0148,0.0567,0.2532,0.2429,3.7417,1.1135,46.2347,0.0378,0.045,-0.0102,3.3468
2024-10-28,Copper,3.8112,-0.0022,0.0216,0.0682,0.2371,0.2363,3.7536,1.0477,49.801,0.0391,0.0438,-0.0005,7.3628
2024-10-29,Copper,3.8099,-0.0003,0.0172,0.056,0.2394,0.2345,3.7635,1.0105,51.6262,0.0396,0.043,0.0184,-10.4532
2024-10-30,Copper,3.7377,-0.0191,-0.0161,0.0317,0.2615,0.2461,3.7691,0.7147,44.7392,0.0338,0.0411,0.0124,-3.6423
2024-10-31,Copper,3.7241,-0.0036,-0.0032,0.0194,0.2347,0.2453,3.7725,0.6387,39.5576,0.0278,0.0385,0.0175,-2.2088
2024-11-01,Copper,3.6963,-0.0075,-0.0328,-0.0095,0.119,0.235,3.7708,0.5071,40.7101,0.0205,0.0349,-0.0179,4.6455
2024-11-04,Copper,3.6466,-0.0135,-0.0441,-0.0318,0.1201,0.2366,3.7652,0.2831,42.2017,0.0106,0.03,-0.0223,1.062
2024-11-05,Copper,3.6447,-0.0005,-0.0443,-0.0607,0.1193,0.2105,3.7543,0.2476,45.7588,0.0026,0.0245,-0.0268,3.9816
2024-11-06,Copper,3.7441,0.0269,0.0017,-0.0184,0.248,0.2291,3.751,0.6448,56.7162,0.0042,0.0205,-0.0142,-0.7295
2024-11-07,Copper,3.7763,0.0086,0.0139,-0.0035,0.2508,0.2304,3.7504,0.7695,51.1536,0.008,0.018,0.0108,-7.3605
2024-11-08,Copper,3.7913,0.004,0.0254,-0.0048,0.2338,0.23,3.7495,0.8291,55.7359,0.0121,0.0168,-0.0074,-6.0215
2024-11-11,Copper,3.6852,-0.0284,0.0105,-0.0461,0.3172,0.2443,3.7412,0.2833,45.2225,0.0067,0.0148,-0.0331,-4.6948
2024-11-12,Copper,3.8037,0.0316,0.0427,-0.0024,0.377,0.2679,3.7408,0.8965,50.3972,0.0118,0.0142,-0.0016,2.0435
2024-11-13,Copper,3.8503,0.0122,0.028,0.0288,0.3449,0.2619,3.746,1.1512,58.454,0.0194,0.0152,0.0301,-0.1832
2024-11-14,Copper,3.9788,0.0328,0.0522,0.0748,0.3971,0.2777,3.7596,1.8663,61.0287,0.0354,0.0193,0.0684,8.1893
2024-11-15,Copper,4.1087,0.0321,0.0804,0.1156,0.418,0.2907,3.781,2.5456,67.6516,0.0579,0.027,0.1116,-8.7371
